timestamp,open,high,low,close,volume
2025-01-02 08:00:00,1998.00,1998.27,1997.41,1997.69,4171.79
2025-01-02 09:00:00,1997.69,1998.79,1995.72,1996.81,7456.40
2025-01-02 10:00:00,1996.81,1998.42,1995.84,1997.45,6518.55
2025-01-02 11:00:00,1997.45,1997.62,1996.46,1996.63,7402.58
2025-01-02 12:00:00,1996.63,1998.23,1995.88,1997.48,2750.79
2025-01-02 13:00:00,1997.48,1998.92,1996.22,1997.67,4757.75
2025-01-02 14:00:00,1997.67,1999.45,1996.81,1998.60,7278.89
2025-01-02 15:00:00,1998.60,1998.80,1998.26,1998.46,6399.52
2025-01-02 16:00:00,1998.46,1999.05,1997.07,1997.67,9486.78
2025-01-02 17:00:00,1997.67,1998.11,1994.73,1995.18,8865.97
2025-01-02 18:00:00,1995.18,1996.16,1994.42,1995.40,4960.59
2025-01-02 19:00:00,1995.40,1996.28,1992.99,1993.87,2296.62
2025-01-02 20:00:00,1993.87,1996.36,1992.49,1994.98,3130.40
2025-01-02 21:00:00,1994.98,1995.60,1994.63,1995.25,7246.32
2025-01-02 22:00:00,1995.25,1996.69,1992.24,1993.69,3476.89
2025-01-02 23:00:00,1993.69,1993.89,1991.52,1991.72,4498.82
2025-01-03 00:00:00,1991.72,1995.01,1990.35,1993.64,5538.50
2025-01-03 01:00:00,1993.64,1994.53,1991.22,1992.11,2023.16
2025-01-03 02:00:00,1992.11,1992.45,1991.82,1992.15,8117.27
2025-01-03 03:00:00,1992.15,1993.69,1991.07,1992.61,9360.38
2025-01-03 04:00:00,1992.61,1992.81,1991.81,1992.01,8707.88
2025-01-03 05:00:00,1992.01,1994.06,1991.68,1993.73,6318.62
2025-01-03 06:00:00,1993.73,1994.74,1991.41,1992.42,5466.40
2025-01-03 07:00:00,1992.42,1993.34,1992.37,1993.29,9800.08
2025-01-03 08:00:00,1993.29,1995.84,1992.63,1995.18,6537.42
2025-01-03 09:00:00,1995.18,1998.04,1994.56,1997.41,1187.70
2025-01-03 10:00:00,1997.41,1998.18,1996.90,1997.66,7766.40
2025-01-03 11:00:00,1997.66,1998.80,1995.13,1996.27,8193.01
2025-01-03 12:00:00,1996.27,1996.66,1993.26,1993.65,7059.06
2025-01-03 13:00:00,1993.65,1993.88,1993.45,1993.68,4836.53
2025-01-03 14:00:00,1993.68,1994.28,1993.27,1993.88,2529.10
2025-01-03 15:00:00,1993.88,1995.81,1991.32,1993.24,6671.92
2025-01-03 16:00:00,1993.24,1994.22,1992.83,1993.82,2771.62
2025-01-03 17:00:00,1993.82,1996.04,1993.28,1995.51,9208.27
2025-01-03 18:00:00,1995.51,1995.82,1994.22,1994.53,9229.04
2025-01-03 19:00:00,1994.53,1995.79,1994.30,1995.56,8092.88
2025-01-03 20:00:00,1995.56,1996.56,1993.67,1994.68,5257.75
2025-01-03 21:00:00,1994.68,1995.23,1994.35,1994.90,8634.19
2025-01-03 22:00:00,1994.90,1995.62,1993.45,1994.17,6222.68
2025-01-03 23:00:00,1994.17,1998.03,1993.80,1997.67,7111.90
2025-01-04 00:00:00,1997.67,1998.28,1997.57,1998.19,5951.89
2025-01-04 01:00:00,1998.19,2000.71,1997.32,1999.84,4584.26
2025-01-04 02:00:00,1999.84,2000.98,1998.38,1999.52,3583.57
2025-01-04 03:00:00,1999.52,1999.62,1999.37,1999.47,8662.79
2025-01-04 04:00:00,1999.47,2000.30,1998.23,1999.05,7906.13
2025-01-04 05:00:00,1999.05,2000.41,1996.61,1997.96,1509.15
2025-01-04 06:00:00,1997.96,1998.31,1997.67,1998.01,7856.52
2025-01-04 07:00:00,1998.01,1999.89,1996.82,1998.69,4574.72
2025-01-04 08:00:00,1998.69,2000.46,1997.76,1999.52,7072.04
2025-01-04 09:00:00,1999.52,2000.10,1999.20,1999.78,2701.68
2025-01-04 10:00:00,1999.78,2002.17,1999.51,2001.90,8060.13
2025-01-04 11:00:00,2001.90,2003.03,2001.36,2002.50,6426.68
2025-01-04 12:00:00,2002.50,2003.76,2002.19,2003.45,2674.46
2025-01-04 13:00:00,2003.45,2007.53,2003.16,2007.24,5706.40
2025-01-04 14:00:00,2007.24,2007.71,2006.82,2007.29,9319.57
2025-01-04 15:00:00,2007.29,2007.55,2006.83,2007.10,7386.08
2025-01-04 16:00:00,2007.10,2007.20,2004.21,2004.31,3931.76
2025-01-04 17:00:00,2004.31,2005.85,2003.14,2004.67,3975.15
2025-01-04 18:00:00,2004.67,2005.07,2004.07,2004.47,5846.74
2025-01-04 19:00:00,2004.47,2004.77,2004.01,2004.31,7204.49
2025-01-04 20:00:00,2004.31,2004.46,2003.84,2003.99,4590.92
2025-01-04 21:00:00,2003.99,2004.48,2003.96,2004.44,6531.49
2025-01-04 22:00:00,2004.44,2004.84,2002.55,2002.95,9928.36
2025-01-04 23:00:00,2002.95,2003.66,2000.56,2001.27,6053.58
2025-01-05 00:00:00,2001.27,2002.02,2001.17,2001.92,9841.73
2025-01-05 01:00:00,2001.92,2003.29,1999.37,2000.74,7709.41
2025-01-05 02:00:00,2000.74,2001.69,2000.64,2001.59,3052.59
2025-01-05 03:00:00,2001.59,2001.96,2000.59,2000.96,2812.13
2025-01-05 04:00:00,2000.96,2002.43,2000.16,2001.63,4049.43
2025-01-05 05:00:00,2001.63,2002.08,2000.47,2000.92,8418.64
2025-01-05 06:00:00,2000.92,2002.29,2000.43,2001.80,5868.92
2025-01-05 07:00:00,2001.80,2005.84,2000.74,2004.78,5359.31
2025-01-05 08:00:00,2004.78,2005.57,2004.43,2005.21,2843.15
2025-01-05 09:00:00,2005.21,2007.95,2004.39,2007.13,2468.05
2025-01-05 10:00:00,2007.13,2007.26,2007.11,2007.24,3135.35
2025-01-05 11:00:00,2007.24,2007.87,2005.87,2006.49,6910.24
2025-01-05 12:00:00,2006.49,2007.43,2005.39,2006.32,5725.91
2025-01-05 13:00:00,2006.32,2009.17,2005.65,2008.49,4633.05
2025-01-05 14:00:00,2008.49,2009.36,2007.95,2008.81,8492.25
2025-01-05 15:00:00,2008.81,2010.91,2005.91,2008.01,5772.85
2025-01-05 16:00:00,2008.01,2008.27,2007.50,2007.76,9278.86
2025-01-05 17:00:00,2007.76,2010.00,2007.09,2009.33,3577.24
2025-01-05 18:00:00,2009.33,2013.12,2007.92,2011.71,3291.32
2025-01-05 19:00:00,2011.71,2012.95,2009.50,2010.75,6780.23
2025-01-05 20:00:00,2010.75,2011.05,2008.53,2008.83,5823.66
2025-01-05 21:00:00,2008.83,2010.32,2008.66,2010.15,8495.66
2025-01-05 22:00:00,2010.15,2012.00,2009.77,2011.62,8978.96
2025-01-05 23:00:00,2011.62,2012.53,2009.52,2010.44,2523.17
2025-01-06 00:00:00,2010.44,2011.20,2008.41,2009.17,1189.23
2025-01-06 01:00:00,2009.17,2010.32,2008.91,2010.06,7252.27
2025-01-06 02:00:00,2010.06,2010.58,2008.60,2009.12,8147.94
2025-01-06 03:00:00,2009.12,2009.20,2006.99,2007.08,4670.13
2025-01-06 04:00:00,2007.08,2007.49,2004.40,2004.82,2149.44
2025-01-06 05:00:00,2004.82,2005.44,2003.15,2003.77,1686.20
2025-01-06 06:00:00,2003.77,2004.36,2002.63,2003.23,6109.92
2025-01-06 07:00:00,2003.23,2003.89,2002.32,2002.98,1903.64
2025-01-06 08:00:00,2002.98,2004.31,2002.22,2003.55,4716.06
2025-01-06 09:00:00,2003.55,2003.64,2001.29,2001.39,5538.47
2025-01-06 10:00:00,2001.39,2003.37,1998.33,2000.31,7020.13
2025-01-06 11:00:00,2000.31,2000.80,1997.37,1997.86,3726.53
2025-01-06 12:00:00,1997.86,1998.45,1996.18,1996.77,5621.32
2025-01-06 13:00:00,1996.77,1997.28,1996.35,1996.86,9413.61
2025-01-06 14:00:00,1996.86,1997.49,1996.35,1996.97,7302.90
2025-01-06 15:00:00,1996.97,1998.39,1994.94,1996.36,9518.66
2025-01-06 16:00:00,1996.36,1998.77,1995.93,1998.34,1412.46
2025-01-06 17:00:00,1998.34,2000.70,1997.99,2000.35,6151.47
2025-01-06 18:00:00,2000.35,2003.29,1999.24,2002.18,6550.80
2025-01-06 19:00:00,2002.18,2002.81,2000.88,2001.50,7396.93
2025-01-06 20:00:00,2001.50,2005.39,2000.74,2004.62,9686.05
2025-01-06 21:00:00,2004.62,2005.55,2001.70,2002.64,7429.32
2025-01-06 22:00:00,2002.64,2004.93,2002.39,2004.68,8801.80
2025-01-06 23:00:00,2004.68,2006.58,2004.17,2006.06,4593.72
2025-01-07 00:00:00,2006.06,2006.48,2003.66,2004.08,3102.27
2025-01-07 01:00:00,2004.08,2005.12,2002.56,2003.61,4625.21
2025-01-07 02:00:00,2003.61,2004.84,2002.41,2003.64,3303.61
2025-01-07 03:00:00,2003.64,2003.74,2003.59,2003.70,6742.42
2025-01-07 04:00:00,2003.70,2003.89,2003.38,2003.58,3572.02
2025-01-07 05:00:00,2003.58,2004.90,2002.57,2003.89,1993.55
2025-01-07 06:00:00,2003.89,2004.19,2003.85,2004.15,3091.78
2025-01-07 07:00:00,2004.15,2004.95,2001.91,2002.71,3540.88
2025-01-07 08:00:00,2002.71,2003.12,2000.63,2001.04,1238.19
2025-01-07 09:00:00,2001.04,2001.73,1999.75,2000.43,5151.06
2025-01-07 10:00:00,2000.43,2001.11,1998.16,1998.84,8525.18
2025-01-07 11:00:00,1998.84,2000.00,1995.79,1996.95,9341.62
2025-01-07 12:00:00,1996.95,1997.81,1994.89,1995.75,5314.35
2025-01-07 13:00:00,1995.75,1996.47,1994.92,1995.64,6182.63
2025-01-07 14:00:00,1995.64,1997.78,1994.90,1997.05,3772.61
2025-01-07 15:00:00,1997.05,1997.66,1995.12,1995.73,9995.59
2025-01-07 16:00:00,1995.73,1995.90,1994.01,1994.17,2307.56
2025-01-07 17:00:00,1994.17,1996.69,1989.76,1992.28,6548.26
2025-01-07 18:00:00,1992.28,1993.73,1989.24,1990.69,7958.34
2025-01-07 19:00:00,1990.69,1991.95,1990.43,1991.70,3386.30
2025-01-07 20:00:00,1991.70,1993.12,1988.01,1989.43,8616.68
2025-01-07 21:00:00,1989.43,1990.95,1988.94,1990.46,6664.37
2025-01-07 22:00:00,1990.46,1990.62,1989.64,1989.80,7213.83
2025-01-07 23:00:00,1989.80,1990.96,1989.46,1990.62,8084.48
2025-01-08 00:00:00,1990.62,1991.09,1988.84,1989.30,9986.45
2025-01-08 01:00:00,1989.30,1992.76,1988.01,1991.47,9546.30
2025-01-08 02:00:00,1991.47,1991.79,1991.43,1991.76,7118.30
2025-01-08 03:00:00,1991.76,1991.81,1991.52,1991.58,6060.08
2025-01-08 04:00:00,1991.58,1993.50,1990.65,1992.58,1454.00
2025-01-08 05:00:00,1992.58,1994.69,1992.13,1994.24,8490.51
2025-01-08 06:00:00,1994.24,2000.09,1991.93,1997.78,5842.72
2025-01-08 07:00:00,1997.78,1999.08,1997.68,1998.98,5865.45
2025-01-08 08:00:00,1998.98,2000.23,1998.90,2000.15,1944.01
2025-01-08 09:00:00,2000.15,2002.29,1997.20,1999.35,1289.89
2025-01-08 10:00:00,1999.35,2001.55,1997.90,2000.11,3525.76
2025-01-08 11:00:00,2000.11,2001.93,1997.79,1999.61,2135.91
2025-01-08 12:00:00,1999.61,2002.97,1998.11,2001.47,1870.70
2025-01-08 13:00:00,2001.47,2004.12,2000.36,2003.01,3409.08
2025-01-08 14:00:00,2003.01,2005.49,2002.43,2004.90,9680.21
2025-01-08 15:00:00,2004.90,2005.42,2003.07,2003.59,4868.16
2025-01-08 16:00:00,2003.59,2007.12,2002.46,2005.99,3481.36
2025-01-08 17:00:00,2005.99,2007.70,2003.23,2004.94,3380.82
2025-01-08 18:00:00,2004.94,2006.67,2004.47,2006.20,6587.87
2025-01-08 19:00:00,2006.20,2008.27,2005.39,2007.46,8741.24
2025-01-08 20:00:00,2007.46,2009.19,2006.48,2008.21,3988.95
2025-01-08 21:00:00,2008.21,2011.24,2008.13,2011.16,9889.63
2025-01-08 22:00:00,2011.16,2011.41,2009.38,2009.64,3526.25
2025-01-08 23:00:00,2009.64,2011.55,2006.14,2008.05,2184.24
2025-01-09 00:00:00,2008.05,2009.59,2005.92,2007.46,6757.97
2025-01-09 01:00:00,2007.46,2008.13,2005.49,2006.16,1694.63
2025-01-09 02:00:00,2006.16,2006.30,2005.24,2005.38,3790.12
2025-01-09 03:00:00,2005.38,2007.43,2002.32,2004.36,2522.49
2025-01-09 04:00:00,2004.36,2005.65,2003.52,2004.81,6035.16
2025-01-09 05:00:00,2004.81,2006.84,2003.64,2005.68,3176.55
2025-01-09 06:00:00,2005.68,2007.73,2004.81,2006.86,1138.57
2025-01-09 07:00:00,2006.86,2008.18,2003.46,2004.78,8747.57
2025-01-09 08:00:00,2004.78,2005.41,2003.32,2003.94,6629.48
2025-01-09 09:00:00,2003.94,2004.28,2002.69,2003.03,7689.37
2025-01-09 10:00:00,2003.03,2004.31,2002.90,2004.18,2840.12
2025-01-09 11:00:00,2004.18,2005.41,2002.01,2003.24,8781.71
2025-01-09 12:00:00,2003.24,2004.36,2000.99,2002.11,1442.16
2025-01-09 13:00:00,2002.11,2003.11,1999.61,2000.61,1229.47
2025-01-09 14:00:00,2000.61,2000.78,1997.90,1998.07,8983.45
2025-01-09 15:00:00,1998.07,1999.31,1996.42,1997.65,1816.76
2025-01-09 16:00:00,1997.65,1999.75,1997.17,1999.27,9762.50
2025-01-09 17:00:00,1999.27,1999.27,1996.91,1996.91,9274.07
2025-01-09 18:00:00,1996.91,1997.23,1995.16,1995.48,3092.83
2025-01-09 19:00:00,1995.48,1997.73,1993.35,1995.60,5807.47
2025-01-09 20:00:00,1995.60,1996.63,1995.56,1996.58,5415.90
2025-01-09 21:00:00,1996.58,1999.99,1995.33,1998.74,7394.22
2025-01-09 22:00:00,1998.74,2001.02,1997.99,2000.26,4568.84
2025-01-09 23:00:00,2000.26,2001.62,2000.10,2001.46,4768.67
2025-01-10 00:00:00,2001.46,2003.47,2000.18,2002.19,7688.15
2025-01-10 01:00:00,2002.19,2002.40,1999.94,2000.15,5669.55
2025-01-10 02:00:00,2000.15,2000.40,1998.62,1998.87,4667.10
2025-01-10 03:00:00,1998.87,1999.73,1997.70,1998.57,5227.56
2025-01-10 04:00:00,1998.57,2002.41,1997.74,2001.58,3390.57
2025-01-10 05:00:00,2001.58,2001.74,1999.67,1999.83,1431.50
2025-01-10 06:00:00,1999.83,2000.38,1996.33,1996.88,1979.37
2025-01-10 07:00:00,1996.88,1996.95,1996.17,1996.24,9175.04
2025-01-10 08:00:00,1996.24,1996.96,1994.32,1995.04,7953.37
2025-01-10 09:00:00,1995.04,1998.62,1994.62,1998.20,7222.31
2025-01-10 10:00:00,1998.20,1998.43,1996.71,1996.95,3910.44
2025-01-10 11:00:00,1996.95,1998.06,1995.44,1996.55,3878.92
2025-01-10 12:00:00,1996.55,1998.55,1994.97,1996.96,1280.70
2025-01-10 13:00:00,1996.96,1998.56,1996.35,1997.95,6265.04
2025-01-10 14:00:00,1997.95,1998.78,1996.96,1997.79,3354.26
2025-01-10 15:00:00,1997.79,2001.04,1996.76,2000.02,2286.15
2025-01-10 16:00:00,2000.02,2001.19,1999.39,2000.56,3094.58
2025-01-10 17:00:00,2000.56,2001.69,1995.71,1996.84,1176.79
2025-01-10 18:00:00,1996.84,2000.71,1996.22,2000.09,4915.01
2025-01-10 19:00:00,2000.09,2001.12,1997.82,1998.85,4689.43
2025-01-10 20:00:00,1998.85,1999.83,1996.92,1997.90,2770.98
2025-01-10 21:00:00,1997.90,1998.46,1997.21,1997.78,3903.56
2025-01-10 22:00:00,1997.78,1998.58,1997.51,1998.31,4695.37
2025-01-10 23:00:00,1998.31,1998.64,1997.66,1997.98,9914.61
2025-01-11 00:00:00,1997.98,1998.20,1997.61,1997.83,3200.24
2025-01-11 01:00:00,1997.83,1998.45,1997.16,1997.78,9255.70
2025-01-11 02:00:00,1997.78,1998.58,1996.35,1997.16,3191.36
2025-01-11 03:00:00,1997.16,1999.78,1995.15,1997.78,6586.08
2025-01-11 04:00:00,1997.78,1998.54,1996.97,1997.73,8127.38
2025-01-11 05:00:00,1997.73,1999.08,1997.03,1998.37,1776.72
2025-01-11 06:00:00,1998.37,1999.00,1998.29,1998.93,4699.06
2025-01-11 07:00:00,1998.93,1999.36,1996.50,1996.93,6732.86
2025-01-11 08:00:00,1996.93,1996.96,1996.19,1996.22,6658.62
2025-01-11 09:00:00,1996.22,1997.86,1995.61,1997.25,2485.63
2025-01-11 10:00:00,1997.25,1997.56,1995.38,1995.70,7376.06
2025-01-11 11:00:00,1995.70,1995.82,1995.69,1995.81,8444.03
2025-01-11 12:00:00,1995.81,1997.76,1994.17,1996.12,6462.80
2025-01-11 13:00:00,1996.12,1996.56,1995.97,1996.41,2238.49
2025-01-11 14:00:00,1996.41,1996.83,1996.03,1996.46,2333.96
2025-01-11 15:00:00,1996.46,1999.70,1995.01,1998.25,4935.95
2025-01-11 16:00:00,1998.25,1998.71,1996.63,1997.09,9026.56
2025-01-11 17:00:00,1997.09,2000.17,1996.25,1999.33,9042.31
2025-01-11 18:00:00,1999.33,2000.53,1998.85,2000.06,3235.07
2025-01-11 19:00:00,2000.06,2002.65,1999.74,2002.33,7390.59
2025-01-11 20:00:00,2002.33,2005.43,2000.57,2003.67,7158.57
2025-01-11 21:00:00,2003.67,2005.44,2002.03,2003.80,2905.80
2025-01-11 22:00:00,2003.80,2006.77,2003.31,2006.28,3816.04
2025-01-11 23:00:00,2006.28,2008.32,2003.33,2005.37,8958.51
2025-01-12 00:00:00,2005.37,2005.81,2005.28,2005.72,6405.49
2025-01-12 01:00:00,2005.72,2006.02,2004.22,2004.52,1870.10
2025-01-12 02:00:00,2004.52,2005.65,2003.82,2004.94,1677.61
2025-01-12 03:00:00,2004.94,2006.60,2002.72,2004.37,3447.23
2025-01-12 04:00:00,2004.37,2004.89,2003.04,2003.56,1359.43
2025-01-12 05:00:00,2003.56,2006.99,2002.36,2005.79,9904.95
2025-01-12 06:00:00,2005.79,2008.30,2004.15,2006.66,7201.22
2025-01-12 07:00:00,2006.66,2009.10,2005.82,2008.25,9222.27
2025-01-12 08:00:00,2008.25,2008.95,2007.51,2008.20,2612.22
2025-01-12 09:00:00,2008.20,2009.53,2006.05,2007.38,8523.01
2025-01-12 10:00:00,2007.38,2009.06,2006.28,2007.97,5429.22
2025-01-12 11:00:00,2007.97,2008.68,2007.70,2008.42,1928.74
2025-01-12 12:00:00,2008.42,2008.54,2007.86,2007.98,5792.46
2025-01-12 13:00:00,2007.98,2009.67,2007.60,2009.29,1046.50
2025-01-12 14:00:00,2009.29,2009.92,2009.10,2009.73,6260.42
2025-01-12 15:00:00,2009.73,2010.14,2008.51,2008.93,4853.72
2025-01-12 16:00:00,2008.93,2009.49,2007.70,2008.27,5822.82
2025-01-12 17:00:00,2008.27,2009.18,2006.68,2007.59,2586.26
2025-01-12 18:00:00,2007.59,2010.47,2006.54,2009.42,2294.17
2025-01-12 19:00:00,2009.42,2009.64,2008.21,2008.43,9843.92
2025-01-12 20:00:00,2008.43,2008.56,2007.60,2007.73,1295.33
2025-01-12 21:00:00,2007.73,2008.22,2007.20,2007.69,8845.62
2025-01-12 22:00:00,2007.69,2009.42,2006.60,2008.33,5582.05
2025-01-12 23:00:00,2008.33,2009.58,2007.90,2009.15,5036.28
2025-01-13 00:00:00,2009.15,2011.29,2007.05,2009.18,7609.60
2025-01-13 01:00:00,2009.18,2010.78,2008.47,2010.07,2651.40
2025-01-13 02:00:00,2010.07,2012.58,2009.03,2011.55,6386.24
2025-01-13 03:00:00,2011.55,2013.14,2010.87,2012.46,8145.37
2025-01-13 04:00:00,2012.46,2013.30,2011.88,2012.71,2225.40
2025-01-13 05:00:00,2012.71,2014.02,2011.31,2012.62,9434.98
2025-01-13 06:00:00,2012.62,2012.77,2011.98,2012.13,9658.31
2025-01-13 07:00:00,2012.13,2013.43,2011.81,2013.12,6905.73
2025-01-13 08:00:00,2013.12,2014.03,2012.00,2012.90,2923.56
2025-01-13 09:00:00,2012.90,2014.09,2012.41,2013.60,9607.01
2025-01-13 10:00:00,2013.60,2014.69,2013.58,2014.67,7906.27
2025-01-13 11:00:00,2014.67,2015.87,2014.42,2015.62,8439.16
